proper,HR,RA2000,DEJ2000,Vmag
NA,5756,15.528509,-20.164398,8.97
NA,5756,15.528725,-20.164922,6.28
NA,5774,15.529718,40.899332,4.98
NA,5753,15.53062,-32.881112,6.49
NA,5751,15.534498,-38.622543,6.23
NA,5770,15.536021,16.056169,6.22
NA,5762,15.543528,-19.67046,5.5
NA,5764,15.548673,-16.852844,5.53
NA,5778,15.548829,31.359133,4.14
NA,5772,15.549427,-1.186399,5.5
NA,5765,15.552644,-24.490433,6.26
NA,5783,15.564641,17.137359,6.49
NA,5767,15.567143,-40.066432,5.82
NA,5777,15.569638,-10.064529,4.61
NA,5779,15.572447,-5.695094,6.52
NA,5773,15.57246,-39.34921,6.36
NA,5780,15.574032,-9.183416,5.16
NA,5775,15.577033,-28.046983,5.13
Alphecca,5793,15.578128,26.714693,2.22
NA,5788,15.580041,10.538867,3.8
NA,5791,15.584606,1.669219,6.55
NA,5776,15.585681,-41.166757,2.8
NA,5800,15.587476,39.010067,5.14
NA,5811,15.587835,53.922144,5.97
Zubenelhakrabi,5787,15.592105,-14.789537,3.91
NA,5795,15.592565,17.655555,6.1
NA,5808,15.596998,38.373926,6.3
NA,5781,15.598126,-44.958389,4.55
NA,5796,15.598158,11.265656,6.04
NA,5818,15.599182,54.630567,5.77
NA,5817,15.601162,52.069815,6.7
NA,5790,15.603157,-33.092806,6.26
NA,5784,15.603364,-44.396823,5.44
NA,5766,15.604925,-65.613289,6.51
NA,5804,15.608121,16.119085,5.93
NA,5802,15.608216,10.010176,5.26
NA,5799,15.609364,-0.561531,6.51
NA,5771,15.612,-66.317037,4.11
NA,5813,15.614839,29.991182,6.46
NA,5794,15.61707,-28.135079,3.6
NA,5801,15.624583,-26.279864,6.19
NA,5828,15.625562,54.508733,5.85
NA,5844,15.62755,69.283344,5.65
NA,5806,15.630011,-23.141698,5.79
NA,5823,15.630441,40.353433,5.25
NA,5797,15.634232,-42.567348,4.34
NA,5809,15.637725,-28.206666,6.32
NA,5830,15.637833,46.797751,5.76
NA,5810,15.637855,-21.016327,5.82
NA,5805,15.6424,-39.1607,6.59
NA,5835,15.642833,50.423283,5.84
NA,5812,15.64427,-29.777754,3.66
NA,5815,15.64443,-8.794714,6.56
NA,5816,15.644467,-8.79149,6.45
NA,5807,15.645049,-39.127734,6.05
NA,5827,15.646904,34.675039,6.12
NA,5798,15.647079,-52.372695,5.43
NA,5814,15.648488,-19.301892,5.36
NA,5841,15.652645,57.924426,6.45
NA,5757,15.655159,-77.918004,6.19
NA,5819,15.655937,-23.150224,6.33
NA,5833,15.656299,36.635812,4.64
NA,5820,15.662772,-34.411926,4.66
NA,5803,15.665726,-59.908338,5.95
NA,5831,15.669541,12.052934,6.22
NA,5792,15.669889,-70.227883,6.45
NA,5822,15.670981,-31.213771,6.35
NA,5824,15.67136,-23.818078,4.97
NA,5782,15.672598,-73.446685,5.64
NA,5821,15.682844,-47.736091,6.21
NA,5840,15.683083,16.024588,6.0
NA,5825,15.686505,-44.661205,4.64
NA,5842,15.692516,19.670401,4.51
NA,5843,15.696504,12.847528,5.34
NA,5786,15.698527,-76.081959,5.95
NA,5845,15.698532,18.464037,5.8
NA,5838,15.699111,-19.678828,4.75
NA,5832,15.710341,-49.489553,6.02
NA,5837,15.710645,-37.424935,5.23
NA,5839,15.711395,-34.710407,4.75
NA,5849,15.712381,26.295637,3.81
NA,5857,15.714107,52.360903,5.48
NA,5850,15.719592,13.667666,6.48
NA,5729,15.721161,-84.465273,5.57
NA,5847,15.723572,-15.04323,6.3
NA,5836,15.732022,-60.287217,6.46
NA,5855,15.73314,32.515807,5.57
NA,5853,15.733839,2.515173,5.86
NA,5903,15.734299,77.794493,4.29
NA,5848,15.734556,-15.672834,5.41
Unukalhai,5854,15.737798,6.425627,2.63
NA,5846,15.739633,-41.819089,5.93
NA,5858,15.745037,17.264226,6.15
NA,5859,15.756523,5.447315,5.57
NA,5861,15.760974,0.891039,6.32
NA,5863,15.768233,-1.804193,5.39
Zhou,5867,15.769793,15.421826,3.65
NA,5856,15.770238,-28.061481,6.49
NA,5868,15.77406,7.353073,4.42
NA,5878,15.776337,55.474791,5.94
NA,5886,15.777772,62.599557,5.19
NA,5860,15.77895,-34.682454,5.61
NA,5866,15.779285,-6.120355,6.24
NA,5870,15.788144,14.115348,5.71
NA,5862,15.79043,-40.19421,6.41
NA,5864,15.791435,-37.916312,6.01
NA,5887,15.793867,55.376627,5.85
NA,5851,15.798078,-65.442291,5.54
NA,5877,15.800498,31.735615,6.41
NA,5874,15.803696,13.789078,5.98
NA,5880,15.80956,28.156749,5.89
Gudja,5879,15.812327,18.141564,4.09
NA,5865,15.814005,-52.438256,6.05
NA,5875,15.815777,-3.818513,5.53
NA,5889,15.82657,26.068394,4.59
NA,5881,15.827002,-3.430208,3.54
NA,5871,15.83264,-48.912408,5.86
NA,5869,15.835304,-53.20977,5.78
NA,5872,15.837862,-45.401714,6.11
NA,5888,15.838207,2.196509,5.21
NA,5894,15.844926,15.133641,9.7
NA,5892,15.846935,4.47773,3.71
NA,5883,15.849316,-33.627165,3.97
NA,5885,15.849652,-25.751295,4.63
NA,5873,15.851891,-55.055533,5.74
NA,5901,15.85387,35.657382,4.79
NA,5895,15.854331,-3.090497,5.09
NA,5899,15.85442,20.977919,4.74
NA,5882,15.858736,-47.0608,6.0
NA,5896,15.860666,-14.133584,6.2
NA,5893,15.870225,-29.886552,6.39
NA,5922,15.871269,55.826713,5.81
NA,5914,15.877903,42.451518,4.6
NA,5890,15.88092,-50.615824,6.63
NA,5909,15.882255,17.40315,6.29
NA,5876,15.882417,-65.152496,6.54
NA,5911,15.886694,13.196623,6.07
NA,5902,15.888905,-20.16704,5.04
NA,5884,15.889704,-62.606583,6.22
NA,5913,15.893019,16.074933,6.21
NA,5904,15.893533,-25.327142,4.59
NA,5908,15.897093,-16.729293,4.13
NA,5906,15.89831,-24.533157,5.38
NA,5907,15.898851,-23.978094,5.41
NA,5910,15.908364,-27.338639,6.15
NA,5924,15.909615,20.310968,5.45
NA,5932,15.910516,43.138567,5.35
NA,5912,15.910981,-25.243741,5.87
NA,5919,15.911188,8.580337,6.28
NA,5898,15.914621,-60.743651,6.14
NA,5915,15.916768,-19.382926,5.95
NA,5897,15.919083,-63.430727,2.83
NA,5891,15.924891,-68.603001,5.11
NA,5917,15.925023,-26.265993,5.63
NA,5916,15.925148,-31.083644,6.21
NA,5938,15.925166,42.566193,5.73
NA,5900,15.925665,-60.177647,5.78
NA,5931,15.927737,18.620745,6.26
NA,5936,15.929884,37.946958,5.43
NA,5949,15.930455,58.911774,6.31
NA,5905,15.934982,-60.482477,5.76
NA,5918,15.935233,-39.864364,6.04
NA,5923,15.937229,-31.785882,6.29
NA,5927,15.937342,-14.399402,6.32
NA,5933,15.940882,15.661617,3.85
NA,5930,15.942604,-14.829438,6.11
Iklil,5928,15.948077,-29.214073,3.87
NA,5925,15.948193,-33.966134,5.14
NA,5926,15.948366,-33.964281,5.59
NA,5921,15.95108,-48.162186,6.31
NA,5940,15.954048,14.41448,5.54
NA,5929,15.955924,-36.185344,5.78
NA,5950,15.958288,39.695086,6.3
NA,5947,15.959794,26.87788,4.14
NA,5934,15.96124,-20.98308,5.84
NA,5960,15.963196,54.749762,4.96
NA,5941,15.969825,-14.279358,4.95
NA,5935,15.975222,-37.503878,6.31
NA,5942,15.976352,-24.831488,5.43
Fang,5944,15.980865,-26.114105,2.89
NA,5957,15.982697,36.643773,5.61
NA,5920,15.982821,-65.037585,5.74
NA,5964,15.984552,49.881043,6.04
NA,5958,15.991712,25.920167,10.08
NA,5943,15.991743,-41.744436,4.99
NA,5937,15.998374,-54.020911,6.1
NA,5945,15.999401,-40.65311,6.51
NA,5948,16.002036,-38.396706,3.42
NA,5954,16.005447,-16.53335,5.47
Dschubba,5953,16.005557,-22.62171,2.29
NA,5959,16.013231,-8.411353,5.53
NA,5963,16.014204,4.427363,5.82
NA,5952,16.014919,-40.43548,6.21
NA,5968,16.017412,33.303509,5.39
NA,5946,16.018468,-54.577899,6.12
NA,5939,16.019644,-63.776538,6.42
NA,5966,16.020644,17.818397,5.1
NA,5956,16.022098,-31.889137,6.33
NA,5971,16.024047,29.851061,4.98
NA,5986,16.031532,58.565251,4.01
NA,5981,16.034877,52.915917,5.93
NA,5972,16.038248,22.804454,4.82
NA,5965,16.044283,-29.1358,6.07
NA,5982,16.046634,46.036705,4.72
NA,5951,16.04792,-62.54159,6.25
NA,5995,16.052599,59.410738,6.19
NA,5962,16.053579,-49.229695,4.65
NA,5983,16.055379,36.631787,5.79
NA,5969,16.05573,-25.86524,4.96
NA,5967,16.05672,-38.602541,4.9
NA,6034,16.058718,76.793939,5.73
NA,5961,16.058931,-57.775064,4.63
NA,5970,16.059545,-32.000538,6.0
NA,5976,16.062692,4.986834,6.07
NA,5973,16.065195,-24.726312,6.22
NA,5974,16.071617,-33.213718,6.1
NA,5975,16.076899,-37.862951,5.91
Acrab,5984,16.09062,-19.805453,2.56
Acrab B,5985,16.09071,-19.80186,4.9
NA,5992,16.093872,8.096248,6.27
NA,5989,16.09571,-6.291129,6.35
NA,5955,16.098851,-72.400898,5.7
NA,5990,16.099948,-6.139754,6.39
NA,5988,16.101772,-23.606315,5.9
NA,6025,16.105475,67.810134,5.44
NA,5980,16.108176,-45.173185,4.73
NA,5987,16.109874,-36.802288,4.22
NA,5993,16.113452,-20.669192,3.93
NA,5996,16.117604,-14.071292,6.32
NA,5991,16.121168,-36.755676,5.72
NA,6005,16.122827,21.822615,6.15
NA,5979,16.123357,-56.190956,6.16
NA,5997,16.123424,-20.868764,4.31
NA,6002,16.126782,-12.74541,5.75
NA,6004,16.127094,9.891743,5.63
NA,5998,16.13108,-24.462349,6.32
Marsic,6008,16.134591,17.04698,5.0
Marsic B,6009,16.13471,17.054382,6.25
NA,6001,16.135439,-26.326679,5.35
NA,6010,16.141132,8.53431,5.69
NA,5999,16.142858,-39.105094,7.0
NA,6000,16.142934,-39.092854,6.65
NA,6003,16.145478,-23.685416,5.86
NA,6023,16.146162,44.934906,4.23
NA,6013,16.146286,17.205638,6.13
NA,6018,16.149529,36.490944,4.73
NA,6011,16.149689,3.454475,5.93
NA,6036,16.150806,57.937883,6.33
NA,6014,16.153115,6.378695,5.93
NA,5994,16.155154,-57.934318,5.57
NA,6038,16.157219,55.828975,6.43
NA,6006,16.158818,-32.649012,6.18
NA,6016,16.164033,-3.466729,5.39
NA,6007,16.164609,-33.545805,5.5
NA,6012,16.165354,-18.34062,6.43
NA,6079,16.180424,75.877563,5.48
NA,6017,16.18391,-29.41622,5.09
NA,6015,16.188256,-41.119803,5.86
NA,6035,16.191316,16.665692,6.09
NA,6032,16.191601,9.712027,6.52
NA,6039,16.193899,23.494801,5.74
NA,6043,16.194333,33.342764,6.3
NA,6050,16.196556,42.374569,5.89
NA,6046,16.196682,36.425094,5.62
Jabbah,6027,16.199926,-19.460708,4.0
NA,6031,16.199997,-10.064253,4.93
NA,6033,16.202032,-8.547576,5.43
NA,6029,16.204456,-28.417305,5.67
NA,6028,16.205057,-27.926372,4.58
NA,6069,16.207047,67.144176,6.21
NA,6082,16.208936,75.210681,6.36
NA,6052,16.212629,26.670583,6.48
NA,6041,16.215718,-4.220809,6.26
NA,6047,16.220953,5.021086,5.46
NA,6022,16.221381,-53.671171,6.03
NA,6019,16.222984,-55.540947,5.78
NA,6024,16.224648,-54.630467,4.95
NA,6042,16.229305,-24.422092,6.4
NA,6048,16.230807,-11.837747,5.24
NA,6057,16.237113,5.901846,6.3
Yed Prior,6056,16.239094,-3.694323,2.73
NA,6044,16.239546,-33.011088,5.91
NA,6051,16.241357,-21.107636,6.41
NA,6088,16.242628,73.394891,6.02
NA,6053,16.244235,-18.535649,6.32
NA,6063,16.24469,33.858613,5.23
NA,6054,16.248175,-25.476976,6.06
NA,6045,16.254257,-47.372021,5.13
NA,6049,16.256656,-42.899422,6.14
NA,6030,16.257297,-63.685682,3.86
NA,6065,16.257955,18.808087,5.72
NA,6060,16.260352,-8.369442,5.49
NA,6068,16.263146,27.422081,6.14
NA,6040,16.263834,-57.91235,5.61
NA,6061,16.264304,-14.849115,6.09
NA,6055,16.278687,-53.811109,5.45
NA,6074,16.279107,29.150261,5.8
NA,6067,16.282028,-3.953349,6.18
NA,6066,16.282991,-21.304131,6.61
NA,6058,16.283593,-50.068122,4.97
NA,6037,16.284849,-67.941285,5.95
NA,6086,16.287595,59.755023,5.37
NA,6059,16.28915,-53.086385,6.3
NA,6116,16.291791,75.75533,4.95
NA,6101,16.302721,68.554545,6.39
NA,6070,16.304973,-28.61402,4.8
Yed Posterior,6075,16.305358,-4.692511,3.23
NA,6062,16.314398,-57.89979,6.54
NA,6078,16.316783,-14.872825,5.97
NA,6076,16.318811,-20.218072,6.29
NA,6090,16.319783,49.038159,5.93
NA,6071,16.321568,-42.673965,5.44
NA,6077,16.325758,-30.906716,5.53
NA,6092,16.329011,46.313366,3.91
NA,6072,16.330687,-50.155508,4.01
NA,6091,16.33199,39.708584,5.48
NA,6087,16.334521,21.13261,6.04
NA,6020,16.339119,-78.695745,4.68
NA,6073,16.340345,-55.139706,5.76
NA,6021,16.340795,-78.667496,5.27
NA,6080,16.342394,-39.430344,6.11
NA,6081,16.343939,-24.16932,4.55
Alniyat,6084,16.353143,-25.592796,2.9
NA,6126,16.363536,69.109391,5.26
NA,6095,16.365338,19.15313,3.74
NA,6093,16.367875,1.029039,4.82
NA,6103,16.368287,30.891996,4.86
NA,6107,16.372618,33.799052,5.2
NA,6083,16.374444,-49.572354,5.32
NA,6085,16.374741,-43.912051,5.89
NA,6108,16.374783,33.703478,5.4
NA,6096,16.377474,-2.07987,6.24
NA,6110,16.38236,32.333013,6.41
NA,6130,16.396437,61.696461,5.67
NA,6097,16.399089,-33.199396,6.45
Athebyne,6132,16.39986,61.514213,2.73
NA,6094,16.400355,-39.19298,5.37
NA,6104,16.401718,-20.037327,4.48
NA,6111,16.403008,6.948207,5.83
NA,6127,16.407037,55.205096,5.75
NA,6100,16.408821,-37.566044,5.42
NA,6105,16.411046,-29.704663,5.4
NA,6099,16.415042,-45.349499,6.32
NA,6089,16.422817,-63.125217,6.14
NA,6123,16.42338,37.394079,5.53
Cujam,6117,16.423598,14.03327,4.57
NA,6112,16.426422,-23.447178,4.57
NA,6173,16.42874,78.963854,5.55
NA,6119,16.429853,18.892463,8.31
NA,6121,16.436496,11.407493,6.11
NA,6124,16.447243,2.347944,6.06
NA,6118,16.450399,-18.456251,4.22
NA,6115,16.453067,-47.554786,4.46
NA,6128,16.462071,-7.597929,5.24
NA,6129,16.463385,-8.371731,4.62
NA,6109,16.465918,-64.057942,5.28
NA,6161,16.4664,68.768137,4.94
NA,6122,16.470685,-37.179881,5.79
NA,6114,16.470881,-58.599795,5.67
NA,6098,16.474422,-70.084401,4.9
NA,6136,16.476106,0.665002,5.41
NA,6146,16.477373,41.881677,4.83
NA,6150,16.478731,51.407738,6.31
NA,6137,16.480265,-8.128843,6.49
Antares,6134,16.490128,-26.432002,1.06
NA,6131,16.495091,-46.243229,5.35
NA,6120,16.495895,-57.756323,6.09
NA,6140,16.496367,-14.550879,5.66
NA,6156,16.501681,48.96109,6.44
NA,6141,16.503466,-25.115224,4.79
Kornephoros,6148,16.503668,21.489613,2.78
NA,6144,16.508338,-7.514451,6.46
NA,6152,16.50932,20.479188,5.24
NA,6191,16.510839,77.446514,6.35
NA,6125,16.513713,-61.633503,5.19
Marfik,6149,16.515229,1.983923,3.82
NA,6157,16.51744,35.225066,6.25
NA,6147,16.518991,-16.612733,4.29
NA,6154,16.520398,22.195458,5.76
NA,6145,16.523015,-26.537643,6.07
NA,6143,16.523037,-34.704366,4.24
NA,6180,16.524522,72.612338,6.27
NA,6142,16.528269,-41.817145,5.31
NA,6162,16.529786,45.598281,5.61
NA,6153,16.535611,-21.46639,4.45
NA,6170,16.540463,60.823323,5.92
NA,6158,16.543246,5.52122,5.63
NA,6159,16.543415,11.488041,4.84
NA,6102,16.557609,-78.897148,3.86
NA,6155,16.568061,-44.045315,4.86
NA,6168,16.568384,42.437041,4.2
NA,6135,16.572044,-70.988097,5.5
NA,6160,16.585487,-45.244366,6.43
NA,6169,16.590636,17.057342,6.42
NA,6151,16.595775,-65.495399,5.5
Paikauhale,6165,16.598043,-28.216016,2.82
NA,6183,16.603113,46.613333,5.83
NA,6184,16.603174,52.900048,5.53
NA,6185,16.603812,52.924422,5.07
NA,6171,16.605958,-2.324584,5.77
NA,6166,16.606242,-35.255326,4.18
NA,6164,16.606268,-42.858861,5.46
NA,6176,16.611928,15.497455,6.36
NA,6198,16.615275,63.072824,6.17
NA,6175,16.619316,-10.56709,2.54
NA,6181,16.630003,13.687035,6.3
NA,6238,16.631332,78.918667,6.33
NA,6199,16.633462,56.01554,5.28
NA,6179,16.633765,-6.538014,6.05
NA,6174,16.640637,-43.398426,5.83
NA,6200,16.645794,48.928342,4.86
NA,6167,16.647974,-60.990402,6.16
NA,6178,16.651452,-37.21737,5.93
NA,6189,16.660869,-9.554589,6.33
NA,6190,16.676255,-20.408649,6.25
NA,6194,16.676431,4.207203,6.92
NA,6195,16.677413,4.219789,5.77
NA,6177,16.68068,-60.446442,6.17
NA,6203,16.680928,12.395043,6.08
NA,6223,16.681978,64.589046,4.84
NA,6208,16.683496,24.858705,6.07
NA,6201,16.68654,-1.000312,6.25
NA,6212,16.688113,31.602726,2.81
NA,6187,16.689004,-48.762957,5.57
NA,6172,16.689756,-68.296123,5.89
NA,6196,16.692884,-17.742167,4.91
NA,6193,16.693384,-24.467962,6.07
NA,6213,16.693527,26.91688,5.92
NA,6188,16.694507,-49.651552,5.62
NA,6205,16.695134,1.181231,5.74
NA,6192,16.695961,-33.145759,5.84
NA,6202,16.698247,-19.924377,5.55
NA,6220,16.714933,38.922254,3.48
NA,6226,16.716232,55.690119,6.18
NA,6197,16.717657,-46.070293,6.22
NA,6163,16.718126,-77.517435,4.23
NA,6267,16.71838,77.513973,5.99
NA,6182,16.722812,-67.432386,6.02
NA,6211,16.727423,-32.105945,6.46
NA,6206,16.729357,-41.119204,6.21
NA,6210,16.729888,-38.156346,6.05
NA,6222,16.731027,34.038803,6.02
NA,6209,16.731689,-41.113344,6.14
NA,6216,16.738166,-27.456244,6.58
NA,6207,16.744374,-53.152313,5.96
NA,6214,16.745165,-40.839675,5.64
NA,6218,16.750053,-28.509657,5.99
NA,6230,16.753277,43.217169,6.07
NA,6237,16.754946,56.781857,4.84
NA,6227,16.756255,15.745289,5.6
NA,6224,16.758243,1.020161,6.02
NA,6228,16.763859,8.582616,5.15
NA,6138,16.764907,-83.239876,6.58
NA,6322,16.766159,82.037262,4.21
NA,6215,16.772563,-58.503595,5.74
NA,6204,16.777779,-67.109691,5.1
NA,6221,16.779989,-39.376962,5.48
NA,6225,16.780929,-25.52857,6.72
NA,6232,16.786043,2.064526,6.07
NA,6219,16.788795,-58.341441,5.55
NA,6242,16.788818,42.238918,5.86
NA,6234,16.796227,5.246746,5.22
NA,6239,16.802467,13.590296,6.38
NA,6235,16.807493,-14.909421,6.03
Atria,6217,16.811077,-69.027715,1.91
NA,6254,16.820615,45.983323,4.82
NA,6240,16.824353,-15.66797,6.18
NA,6246,16.826294,13.261141,5.91
NA,6256,16.827936,43.430437,6.18
NA,6229,16.82976,-59.041378,3.77
NA,6243,16.830563,-10.783,4.64
Larawag,6241,16.83608,-34.293232,2.29
NA,6250,16.838717,7.247683,5.48
NA,6248,16.839514,-2.654356,6.32
NA,6236,16.843356,-50.044946,6.45
NA,6264,16.843363,41.8965,6.29
NA,6258,16.844155,29.806538,5.73
NA,6259,16.845319,32.553668,6.16
NA,6244,16.85001,-37.514512,6.1
NA,6255,16.856925,1.215947,5.51
NA,6245,16.859367,-41.230534,5.23
NA,6270,16.862573,24.656433,5.03
Xamidimura,6247,16.864509,-38.04738,3.0
NA,6233,16.864968,-65.375457,6.12
NA,6268,16.868014,14.974215,6.51
NA,6231,16.871598,-67.681633,6.33
NA,6249,16.872013,-41.854514,6.36
Pipirima,6252,16.872263,-38.017536,3.56
NA,6279,16.882796,31.701674,5.34
NA,6286,16.888213,47.416725,5.99
NA,6269,16.89034,-20.415555,5.86
NA,6257,16.895119,-43.050968,5.95
NA,6261,16.899682,-41.994327,6.28
NA,6262,16.899924,-42.362025,4.7
NA,6251,16.900106,-57.909507,5.91
NA,6281,16.900131,10.165359,4.39
NA,6260,16.90051,-41.806389,5.46
NA,6277,16.902946,-1.612304,6.25
NA,6265,16.905472,-41.819868,6.61
NA,6266,16.907484,-42.478891,5.84
NA,6271,16.909731,-42.361313,3.62
NA,6280,16.909915,-6.153982,5.23
NA,6273,16.909988,-30.58734,6.34
NA,6278,16.911174,-11.792463,6.57
NA,6287,16.915324,20.958488,5.39
NA,6272,16.916251,-41.150858,5.78
NA,6292,16.917267,25.730681,6.06
NA,6290,16.921108,13.61991,6.35
NA,6293,16.922825,18.433213,5.35
NA,6253,16.923523,-63.269659,5.99
NA,6282,16.932708,-33.506873,6.29
NA,6315,16.93375,65.134796,4.88
NA,6284,16.933845,-16.806263,6.33
NA,6306,16.935119,50.038877,6.6
NA,6274,16.93579,-50.67479,6.3
NA,6335,16.937982,73.127867,6.29
NA,6319,16.94036,65.039124,6.4
NA,6275,16.941328,-52.283746,5.94
NA,6283,16.943327,-40.823453,6.18
NA,6291,16.946677,-23.150346,5.57
NA,6294,16.951106,-19.539856,6.27
NA,6288,16.953104,-33.259492,5.48
NA,6296,16.957222,-10.963373,6.15
NA,6305,16.958624,25.352841,6.27
NA,6301,16.9589,13.884113,6.38
NA,6299,16.961139,9.375033,3.19
NA,6307,16.961752,24.38126,6.35
NA,6313,16.963939,42.512451,6.36
NA,6289,16.971651,-50.641185,5.53
NA,6285,16.977006,-55.990141,3.12
NA,6302,16.978211,-14.869671,6.48
NA,6298,16.981183,-37.620508,6.05
NA,6345,16.984048,69.186248,6.41
NA,6330,16.989316,56.688594,6.04
NA,6276,16.992771,-69.268164,5.79
NA,6295,16.993069,-53.160438,4.06
NA,6308,16.999363,-25.092198,5.88
NA,6297,17.001745,-54.597179,5.64
NA,6310,17.002641,-24.98907,5.74
NA,6324,17.004827,30.926405,3.92
NA,6300,17.00749,-48.647759,5.98
NA,6317,17.008166,6.583706,6.57
NA,6303,17.00899,-45.451756,6.58
NA,6311,17.010275,-35.934133,5.95
NA,6325,17.016149,22.632095,5.69
NA,6139,17.016235,-86.364297,6.05
NA,6318,17.017667,-4.222644,4.82
NA,6328,17.019341,27.196528,6.57
NA,6348,17.021375,60.648754,6.16
NA,6326,17.025848,14.949717,6.27
NA,6332,17.026767,33.56827,5.27
NA,6379,17.027802,75.297497,6.17
NA,6312,17.029543,-51.131026,6.43
NA,6304,17.02983,-58.958245,6.26
NA,6321,17.030904,-18.885538,6.28
NA,6316,17.03129,-32.143519,5.03
NA,6329,17.033049,8.450669,6.33
NA,6360,17.037712,64.600739,6.11
NA,6336,17.038085,31.88412,6.41
NA,6333,17.038526,25.50562,5.76
NA,6337,17.052186,14.091947,4.97
NA,6314,17.052419,-53.237028,5.27
NA,6339,17.052902,14.511339,6.52
NA,6346,17.058392,35.414049,6.19
NA,6341,17.060917,13.605346,5.91
NA,6323,17.061579,-47.160571,6.07
NA,6327,17.064146,-38.152572,5.91
NA,6343,17.064628,19.690513,6.35
NA,6351,17.064885,34.790222,6.08
NA,6342,17.066123,13.56742,6.06
NA,6320,17.073534,-57.712166,5.73
NA,6352,17.078152,19.599105,6.19
NA,6340,17.079257,-20.494703,6.29
NA,6334,17.080376,-34.12293,4.83
NA,6363,17.080489,48.803958,6.11
NA,6362,17.084706,43.812238,6.45
NA,6331,17.084826,-45.502127,6.28
NA,6349,17.088005,0.702559,6.0
NA,6369,17.088929,54.470042,4.91
NA,6355,17.089636,12.740828,4.89
NA,6353,17.092294,-0.89207,5.63
NA,6338,17.096798,-44.105042,6.18
NA,6358,17.102679,9.733868,6.38
NA,6350,17.103278,-21.564583,6.29
NA,6359,17.103625,10.453878,6.38
NA,6364,17.105014,22.084153,5.56
NA,6344,17.105608,-37.22759,5.98
NA,6347,17.10788,-35.451046,6.15
NA,6361,17.114711,-1.656186,6.34
NA,6354,17.114785,-26.513022,6.26
NA,6376,17.129635,40.516054,6.34
NA,6377,17.133907,35.935174,5.41
NA,6367,17.137125,-1.079476,6.06
NA,6365,17.13746,-17.609052,5.98
NA,6383,17.138077,50.842272,6.46
Aldhibah,6396,17.146448,65.714683,3.17
NA,6366,17.146539,-30.40373,5.93
NA,6372,17.148478,-3.882991,6.35
NA,6388,17.159238,40.777033,5.07
NA,6375,17.163319,-10.523301,5.43
NA,6356,17.16841,-61.675456,6.37
Sabik,6378,17.172968,-15.72491,2.43
NA,6395,17.175177,52.408769,6.3
NA,6371,17.178425,-44.557719,5.06
NA,6385,17.179375,12.466978,6.58
NA,6391,17.184212,24.237694,6.2
NA,6374,17.194077,-48.873399,5.94
NA,6399,17.194519,49.746357,6.12
NA,6390,17.1959,7.894762,6.34
NA,6380,17.202552,-43.239189,3.32
NA,6386,17.203782,-25.255154,6.52
NA,6381,17.204502,-39.506949,5.66
NA,6382,17.204601,-38.822535,6.3
NA,6357,17.205521,-70.721082,6.21
NA,6387,17.206962,-27.762124,6.12
NA,6393,17.207725,10.585168,5.32
NA,6421,17.209047,62.874337,5.54
NA,6394,17.215096,0.352028,6.65
NA,6389,17.216266,-32.438332,5.95
NA,6368,17.221673,-67.196591,5.87
NA,6384,17.237058,-56.888526,6.08
NA,6392,17.241015,-39.76665,6.42
Rasalgethi,6406,17.244127,14.390333,2.78
Sarin,6410,17.250531,24.839204,3.12
NA,6418,17.250788,36.809162,3.16
NA,6397,17.255346,-33.54842,5.6
NA,6404,17.255635,-14.58414,5.98
Guniibuu,6401,17.255836,-26.602829,4.33
NA,6398,17.259994,-38.593896,5.95
NA,6419,17.26152,23.742761,5.99
NA,6403,17.264264,-30.210731,6.2
NA,6133,17.266881,-87.566275,6.58
NA,6412,17.270628,2.186202,6.17
NA,6405,17.272671,-35.750297,6.09
NA,6448,17.27484,60.670614,6.32
NA,6414,17.275477,1.210545,5.89
NA,6373,17.276579,-74.533008,6.24
NA,6415,17.276857,-0.445297,4.72
NA,6413,17.278541,-6.244975,6.08
NA,6437,17.28015,49.691234,7.53
NA,7394,17.282569,89.037708,6.31
NA,6409,17.284349,-32.66284,5.53
NA,6431,17.288769,33.1001,4.8
NA,6430,17.293293,23.090627,6.25
NA,6436,17.294517,37.291498,4.64
NA,6425,17.300169,-24.284111,6.59
NA,6424,17.300189,-24.286901,5.14
NA,6432,17.301372,17.317886,6.0
NA,6428,17.305353,-16.311877,6.28
NA,6422,17.305697,-32.553107,6.36
NA,6444,17.306465,38.811395,5.97
NA,6433,17.310275,10.864475,5.03
NA,6420,17.313287,-44.129746,5.76
NA,6443,17.313479,28.822968,5.68
NA,6434,17.314663,6.08545,6.51
NA,6426,17.315842,-34.989792,5.91
NA,6416,17.317655,-46.636235,5.47
NA,6408,17.320142,-59.694612,5.93
NA,6427,17.323508,-44.223028,6.64
NA,6423,17.325143,-50.063762,6.27
NA,6529,17.326961,80.136399,5.74
NA,6435,17.331486,-17.756543,6.03
NA,6439,17.333209,-5.917509,6.31
NA,6455,17.336065,25.537603,5.36
NA,6400,17.33687,-70.045367,6.53
NA,6452,17.338575,18.057081,5.01
NA,6464,17.339203,46.24078,5.51
NA,6467,17.342699,48.188791,6.36
NA,6441,17.342865,-19.333746,6.5
NA,6458,17.34432,32.467743,5.38
NA,6446,17.347128,-12.846875,4.32
NA,6449,17.347953,-10.69641,6.46
NA,6457,17.348391,24.499435,5.13
